user_id,registration_date,registration_country,purchase_count,purchase_count_delivery,purchase_count_takeaway,first_purchase_day,last_purchase_day,breakfast_purchases,lunch_purchases,evening_purchases,dinner_purchases,late_night_purchases,total_purchases_eur,distinct_purchase_venue_count,min_purchase_value_eur,max_purchase_value_eur,avg_purchase_value_eur,preferred_device,ios_purchases,web_purchases,android_purchases,preferred_restaurant_types,user_has_valid_payment_method,most_common_hour_of_the_day_to_purchase,most_common_weekday_to_purchase,avg_days_between_purchases,median_days_between_purchases,average_delivery_distance_kms,purchase_count_by_store_type
4715,2019-09-07,FIN,3,3.0,0.0,2019-09-14,2020-09-01,0.0,1.0,1.0,1.0,0.0,59.708,3.0,16.224,23.368,20.24,ios,3.0,0.0,0.0,"['italian', 'japanese']",0,13.0,6.0,177.0,177.0,11.638,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4719,2019-09-07,DNK,3,3.0,0.0,2019-09-07,2020-08-21,0.0,1.0,0.0,2.0,0.0,142.692,3.0,24.336,88.392,47.564,android,0.0,0.0,3.0,['not mentioned'],0,14.0,3.0,175.0,175.0,1.318,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4722,2019-09-07,DNK,7,7.0,0.0,2019-09-10,2020-10-18,0.0,4.0,0.0,3.0,0.0,279.312,6.0,14.196,69.088,39.468,ios,7.0,0.0,0.0,['not mentioned'],0,15.0,4.0,67.0,14.0,10.34,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4725,2019-09-07,DNK,19,17.0,2.0,2019-09-07,2020-10-24,0.0,7.0,0.0,12.0,0.0,911.812,6.0,26.364,74.168,47.564,web,0.0,1.0,18.0,"['american', 'japanese']",1,22.0,4.0,23.0,23.0,6.045,"{'Generalmerchandise': 1, 'Grocery': 9, 'Petsupplies': 0, 'Restaurant': 9, 'Retailstore': 0}"
4727,2019-09-07,FIN,6,6.0,0.0,2020-07-17,2020-10-10,0.0,1.0,2.0,3.0,0.0,91.08,1.0,14.196,16.256,15.18,android,0.0,0.0,6.0,"['american', 'italian']",1,16.0,4.0,17.0,15.0,7.748,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 3}"
4728,2019-09-07,FIN,3,3.0,0.0,2020-03-25,2020-09-02,0.0,3.0,0.0,0.0,0.0,74.888,1.0,21.294,31.496,25.3,android,0.0,0.0,3.0,['not mentioned'],0,18.0,4.0,81.0,81.0,3.052,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4729,2019-09-07,DNK,1,1.0,0.0,2020-02-05,2020-02-05,0.0,1.0,0.0,0.0,0.0,18.216,1.0,18.252,18.288,18.216,ios,0.0,1.0,0.0,['not mentioned'],1,5.0,7.0,81.0,81.0,8.104,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4731,2019-09-07,FIN,3,3.0,0.0,2020-07-02,2020-10-19,1.0,0.0,2.0,0.0,0.0,48.576,1.0,16.224,17.272,16.192,android,0.0,0.0,3.0,['not mentioned'],1,18.0,3.0,55.0,55.0,5.76,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4732,2019-09-07,FIN,9,9.0,0.0,2020-08-10,2020-10-16,0.0,1.0,1.0,7.0,0.0,154.836,5.0,14.196,25.4,17.204,android,0.0,0.0,9.0,['thai'],1,18.0,5.0,8.0,7.0,1.375,"{'Generalmerchandise': 1, 'Grocery': 4, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
4735,2019-09-07,DNK,1,1.0,0.0,2019-09-07,2019-09-07,0.0,1.0,0.0,0.0,0.0,33.396,1.0,33.462,33.528,33.396,android,0.0,0.0,1.0,['not mentioned'],0,12.0,2.0,8.0,7.0,5.326,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4740,2019-09-07,DNK,1,1.0,0.0,2019-09-07,2019-09-07,0.0,1.0,0.0,0.0,0.0,58.696,1.0,58.812,58.928,58.696,ios,1.0,0.0,0.0,['not mentioned'],0,18.0,4.0,8.0,7.0,0.769,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4741,2019-09-07,EST,10,8.0,2.0,2019-09-07,2020-10-22,0.0,8.0,0.0,2.0,0.0,419.98,8.0,24.336,70.104,41.492,android,0.0,0.0,10.0,['not mentioned'],0,12.0,3.0,46.0,14.0,0.895,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 5}"
4742,2019-09-07,GRC,5,5.0,0.0,2019-12-07,2020-10-10,0.0,3.0,0.0,2.0,0.0,74.888,4.0,7.098,31.496,15.18,android,0.0,0.0,5.0,['not mentioned'],1,15.0,5.0,77.0,75.0,8.34,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
4744,2019-09-07,DNK,1,1.0,0.0,2019-09-07,2019-09-07,0.0,1.0,0.0,0.0,0.0,241.868,1.0,242.346,242.824,241.868,web,0.0,1.0,0.0,['not mentioned'],1,8.0,4.0,77.0,75.0,8.881,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4745,2019-09-07,FIN,2,2.0,0.0,2019-09-08,2020-01-31,0.0,1.0,0.0,1.0,0.0,54.648,2.0,20.28,34.544,27.324,ios,2.0,0.0,0.0,['american'],1,4.0,2.0,145.0,145.0,9.089,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
4746,2019-09-07,FIN,2,2.0,0.0,2020-01-01,2020-01-03,0.0,0.0,1.0,1.0,0.0,52.624,2.0,19.266,33.528,26.312,ios,2.0,0.0,0.0,['not mentioned'],1,23.0,7.0,2.0,2.0,7.087,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
4751,2019-09-07,FIN,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,23.276,1.0,23.322,23.368,23.276,web,0.0,1.0,0.0,['not mentioned'],1,2.0,2.0,2.0,2.0,9.789,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4752,2019-09-07,DNK,8,7.0,1.0,2019-09-07,2020-07-11,0.0,3.0,0.0,5.0,0.0,485.76,5.0,50.7,81.28,60.72,ios,8.0,0.0,0.0,['mexican'],0,9.0,4.0,44.0,16.0,9.138,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 4}"
4753,2019-09-07,FIN,25,25.0,0.0,2019-09-07,2020-03-26,2.0,8.0,4.0,10.0,0.0,426.052,9.0,15.21,24.384,17.204,web,0.0,16.0,9.0,"['middleeastern', 'american', 'italian', 'mexican']",1,14.0,3.0,8.0,6.0,9.546,"{'Generalmerchandise': 1, 'Grocery': 12, 'Petsupplies': 0, 'Restaurant': 12, 'Retailstore': 0}"
4754,2019-09-07,DNK,3,2.0,1.0,2020-07-29,2020-10-31,0.0,0.0,0.0,3.0,0.0,85.008,3.0,15.21,35.56,28.336,ios,3.0,0.0,0.0,['not mentioned'],1,13.0,7.0,47.0,47.0,7.58,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4755,2019-09-07,DNK,4,4.0,0.0,2019-09-07,2019-09-13,0.0,1.0,1.0,2.0,0.0,119.416,4.0,27.378,31.496,29.348,android,0.0,2.0,2.0,['not mentioned'],1,6.0,6.0,2.0,2.0,3.891,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
4759,2019-09-07,FIN,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,18.216,1.0,18.252,18.288,18.216,web,0.0,1.0,0.0,['not mentioned'],1,20.0,5.0,2.0,2.0,5.766,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4760,2019-09-07,DNK,5,4.0,1.0,2020-02-17,2020-09-30,0.0,3.0,0.0,2.0,0.0,178.112,5.0,11.154,60.96,35.42,ios,4.0,1.0,0.0,['not mentioned'],1,7.0,6.0,57.0,37.0,3.387,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
4761,2019-09-07,FIN,8,8.0,0.0,2019-09-07,2020-10-30,0.0,2.0,0.0,6.0,0.0,251.988,6.0,14.196,61.976,31.372,ios,1.0,0.0,7.0,['not mentioned'],0,3.0,1.0,60.0,6.0,1.695,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 4}"
4765,2019-09-07,DNK,1,1.0,0.0,2019-09-07,2019-09-07,0.0,1.0,0.0,0.0,0.0,22.264,1.0,22.308,22.352,22.264,ios,1.0,0.0,0.0,['not mentioned'],0,8.0,5.0,60.0,6.0,1.386,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4768,2019-09-07,FIN,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,10.12,1.0,10.14,10.16,10.12,ios,1.0,0.0,0.0,['not mentioned'],1,16.0,1.0,60.0,6.0,10.965,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4769,2019-09-07,DNK,3,3.0,0.0,2019-09-07,2020-01-26,0.0,1.0,0.0,2.0,0.0,183.172,2.0,43.602,88.392,60.72,ios,3.0,0.0,0.0,['not mentioned'],0,7.0,7.0,71.0,71.0,0.455,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4770,2019-09-07,DNK,9,8.0,1.0,2019-11-04,2020-10-19,0.0,8.0,0.0,1.0,0.0,158.884,4.0,11.154,20.32,17.204,android,3.0,0.0,6.0,['not mentioned'],1,16.0,3.0,44.0,9.0,1.796,"{'Generalmerchandise': 1, 'Grocery': 4, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
4771,2019-09-07,DNK,12,12.0,0.0,2019-09-07,2020-06-12,0.0,3.0,0.0,9.0,0.0,418.968,10.0,17.238,102.616,34.408,ios,12.0,0.0,0.0,"['italian', 'american']",0,6.0,7.0,25.0,10.0,4.505,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 6, 'Retailstore': 6}"
4772,2019-09-07,DNK,2,2.0,0.0,2020-08-17,2020-09-13,0.0,1.0,0.0,1.0,0.0,44.528,2.0,18.252,27.432,22.264,android,0.0,0.0,2.0,['not mentioned'],0,19.0,1.0,27.0,27.0,5.672,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
4773,2019-09-07,FIN,2,2.0,0.0,2019-09-07,2020-01-17,0.0,0.0,0.0,2.0,0.0,89.056,1.0,31.434,56.896,44.528,web,0.0,2.0,0.0,['not mentioned'],1,13.0,1.0,132.0,132.0,2.591,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
4776,2019-09-07,DNK,2,2.0,0.0,2019-09-07,2020-05-17,0.0,1.0,0.0,1.0,0.0,77.924,2.0,28.392,49.784,38.456,web,0.0,2.0,0.0,['not mentioned'],1,21.0,7.0,253.0,253.0,8.637,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
4777,2019-09-07,FIN,6,6.0,0.0,2019-09-07,2020-03-28,0.0,1.0,0.0,5.0,0.0,153.824,6.0,14.196,32.512,25.3,ios,6.0,0.0,0.0,['italian'],0,21.0,1.0,41.0,31.0,6.287,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 3}"
4779,2019-09-07,DNK,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,29.348,1.0,29.406,29.464,29.348,ios,1.0,0.0,0.0,['not mentioned'],0,5.0,2.0,41.0,31.0,4.59,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4780,2019-09-07,FIN,4,4.0,0.0,2019-12-18,2020-10-10,0.0,2.0,0.0,2.0,0.0,158.884,1.0,30.42,51.816,39.468,ios,4.0,0.0,0.0,['not mentioned'],0,6.0,2.0,99.0,90.0,9.562,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
4781,2019-09-07,DNK,4,4.0,0.0,2020-02-21,2020-09-12,0.0,0.0,0.0,4.0,0.0,234.784,4.0,17.238,131.064,58.696,ios,4.0,0.0,0.0,['not mentioned'],0,23.0,6.0,68.0,77.0,0.749,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
4782,2019-09-07,FIN,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,20.24,1.0,20.28,20.32,20.24,ios,1.0,0.0,0.0,['not mentioned'],1,14.0,1.0,68.0,77.0,11.472,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4784,2019-09-07,FIN,11,11.0,0.0,2019-09-07,2020-10-30,0.0,4.0,0.0,7.0,0.0,478.676,5.0,21.294,65.024,43.516,web,8.0,3.0,0.0,['not mentioned'],1,16.0,2.0,42.0,20.0,5.959,"{'Generalmerchandise': 1, 'Grocery': 5, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
4785,2019-09-07,FIN,12,10.0,2.0,2019-09-07,2020-09-13,0.0,4.0,1.0,7.0,0.0,218.592,7.0,10.14,39.624,18.216,web,11.0,1.0,0.0,"['american', 'italian', 'japanese']",1,3.0,4.0,34.0,14.0,3.405,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 6, 'Retailstore': 6}"
4786,2019-09-07,DNK,3,3.0,0.0,2019-09-26,2020-07-25,0.0,1.0,0.0,2.0,0.0,104.236,3.0,30.42,37.592,34.408,web,1.0,2.0,0.0,['not mentioned'],1,19.0,5.0,152.0,152.0,6.603,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4788,2019-09-07,DNK,3,3.0,0.0,2019-09-07,2019-10-06,0.0,0.0,0.0,3.0,0.0,50.6,1.0,17.238,17.272,17.204,web,0.0,3.0,0.0,"['italian', 'american']",1,22.0,6.0,15.0,15.0,6.053,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4789,2019-09-07,DNK,3,3.0,0.0,2019-09-07,2019-10-31,0.0,1.0,0.0,2.0,0.0,109.296,2.0,20.28,56.896,36.432,ios,3.0,0.0,0.0,['japanese'],1,0.0,1.0,27.0,27.0,5.635,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4791,2019-09-07,FIN,1,0.0,1.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,11.132,1.0,11.154,11.176,11.132,ios,1.0,0.0,0.0,['not mentioned'],0,13.0,7.0,27.0,27.0,10.519,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4792,2019-09-07,FIN,14,12.0,2.0,2019-11-03,2020-10-03,0.0,7.0,2.0,5.0,0.0,396.704,9.0,14.196,45.72,28.336,ios,14.0,0.0,0.0,['not mentioned'],0,20.0,6.0,26.0,14.0,2.918,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 7, 'Retailstore': 7}"
4793,2019-09-07,DNK,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,25.3,1.0,25.35,25.4,25.3,web,0.0,1.0,0.0,['not mentioned'],1,19.0,6.0,26.0,14.0,0.201,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4794,2019-09-07,FIN,81,81.0,0.0,2019-09-08,2020-09-20,3.0,46.0,3.0,29.0,0.0,1479.544,7.0,14.196,36.576,18.216,web,62.0,19.0,0.0,['not mentioned'],1,6.0,4.0,5.0,2.0,1.998,"{'Generalmerchandise': 0, 'Grocery': 40, 'Petsupplies': 1, 'Restaurant': 40, 'Retailstore': 0}"
4797,2019-09-07,DNK,3,1.0,2.0,2019-09-07,2020-06-27,0.0,0.0,0.0,3.0,0.0,160.908,2.0,44.616,71.12,53.636,web,0.0,3.0,0.0,['vietnamese'],1,1.0,3.0,147.0,147.0,3.873,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4798,2019-09-07,DNK,1,0.0,1.0,2020-04-17,2020-04-17,0.0,1.0,0.0,0.0,0.0,18.216,1.0,18.252,18.288,18.216,web,0.0,1.0,0.0,['not mentioned'],1,20.0,6.0,147.0,147.0,5.317,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4800,2019-09-07,FIN,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,42.504,1.0,42.588,42.672,42.504,android,0.0,0.0,1.0,['not mentioned'],0,6.0,1.0,147.0,147.0,4.707,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4806,2019-09-07,FIN,2,2.0,0.0,2019-12-30,2020-06-06,0.0,1.0,1.0,0.0,0.0,51.612,1.0,22.308,29.464,25.3,ios,2.0,0.0,0.0,['not mentioned'],1,0.0,7.0,159.0,159.0,6.535,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
4808,2019-09-07,DNK,4,3.0,1.0,2019-11-06,2020-03-24,0.0,0.0,0.0,4.0,0.0,194.304,4.0,18.252,86.36,48.576,ios,4.0,0.0,0.0,['not mentioned'],0,13.0,6.0,46.0,63.0,4.137,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
4809,2019-09-07,FIN,2,2.0,0.0,2020-03-11,2020-08-18,0.0,1.0,0.0,1.0,0.0,50.6,2.0,24.336,26.416,25.3,ios,2.0,0.0,0.0,['not mentioned'],0,12.0,1.0,160.0,160.0,7.663,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
4812,2019-09-07,FIN,3,1.0,2.0,2020-03-31,2020-05-08,0.0,3.0,0.0,0.0,0.0,787.336,2.0,38.532,701.04,262.108,ios,3.0,0.0,0.0,['not mentioned'],1,11.0,6.0,19.0,19.0,9.867,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4813,2019-09-07,DNK,2,2.0,0.0,2019-09-07,2020-05-06,0.0,0.0,0.0,2.0,0.0,61.732,2.0,20.28,41.656,30.36,ios,1.0,1.0,0.0,['not mentioned'],1,23.0,6.0,242.0,242.0,0.406,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
4814,2019-09-07,FIN,5,5.0,0.0,2019-11-29,2020-10-26,0.0,3.0,0.0,2.0,0.0,86.02,2.0,13.182,20.32,17.204,ios,5.0,0.0,0.0,['not mentioned'],1,13.0,4.0,83.0,59.0,6.517,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
4815,2019-09-07,FIN,2,1.0,1.0,2019-09-07,2020-04-27,0.0,1.0,0.0,1.0,0.0,161.92,2.0,45.63,115.824,80.96,web,0.0,2.0,0.0,['not mentioned'],1,15.0,6.0,232.0,232.0,8.143,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
4816,2019-09-07,DNK,5,4.0,1.0,2019-09-07,2020-09-15,1.0,1.0,0.0,3.0,0.0,568.744,4.0,15.21,409.448,113.344,ios,4.0,1.0,0.0,['not mentioned'],1,14.0,1.0,94.0,83.0,1.451,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
4819,2019-09-07,DNK,2,2.0,0.0,2019-11-01,2019-11-03,0.0,0.0,0.0,2.0,0.0,80.96,2.0,39.546,41.656,40.48,ios,2.0,0.0,0.0,['not mentioned'],1,11.0,6.0,2.0,2.0,10.628,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
4821,2019-09-07,FIN,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,10.12,1.0,10.14,10.16,10.12,android,0.0,0.0,1.0,['not mentioned'],0,15.0,5.0,2.0,2.0,4.485,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4822,2019-09-07,FIN,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,31.372,1.0,31.434,31.496,31.372,ios,1.0,0.0,0.0,['not mentioned'],1,21.0,1.0,2.0,2.0,8.339,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4823,2019-09-07,FIN,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,47.564,1.0,47.658,47.752,47.564,android,0.0,0.0,1.0,['not mentioned'],0,19.0,3.0,2.0,2.0,3.561,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4825,2019-09-07,FIN,5,3.0,2.0,2019-09-07,2020-10-16,0.0,2.0,0.0,3.0,0.0,139.656,3.0,22.308,34.544,28.336,android,0.0,0.0,5.0,"['indian', 'italian']",0,4.0,7.0,101.0,94.0,10.029,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 5, 'Retailstore': 0}"
4826,2019-09-07,FIN,6,6.0,0.0,2019-12-14,2020-08-28,0.0,4.0,0.0,2.0,0.0,316.756,2.0,27.378,100.584,52.624,ios,6.0,0.0,0.0,"['vietnamese', 'thai']",0,1.0,7.0,52.0,30.0,5.277,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 3}"
4828,2019-09-07,GRC,4,4.0,0.0,2019-09-14,2020-08-17,0.0,0.0,2.0,2.0,0.0,72.864,4.0,13.182,28.448,18.216,android,0.0,0.0,4.0,['not mentioned'],1,17.0,3.0,113.0,91.0,2.334,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
4830,2019-09-07,FIN,18,18.0,0.0,2019-09-07,2020-10-31,0.0,10.0,1.0,7.0,0.0,482.724,11.0,15.21,42.672,27.324,ios,18.0,0.0,0.0,"['american', 'middleeastern', 'italian', 'indian']",0,5.0,5.0,25.0,22.0,11.129,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 9, 'Retailstore': 9}"
4833,2019-09-07,FIN,6,6.0,0.0,2019-10-25,2020-10-11,0.0,0.0,1.0,5.0,0.0,152.812,5.0,19.266,36.576,25.3,android,0.0,1.0,5.0,['not mentioned'],1,5.0,6.0,70.0,71.0,2.513,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 3}"
4834,2019-09-07,DNK,2,2.0,0.0,2019-09-07,2020-09-12,0.0,0.0,0.0,2.0,0.0,83.996,2.0,30.42,52.832,41.492,web,0.0,0.0,2.0,['not mentioned'],0,11.0,6.0,371.0,371.0,8.232,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 2, 'Retailstore': 0}"
4835,2019-09-07,FIN,7,7.0,0.0,2019-09-07,2020-10-18,0.0,3.0,0.0,4.0,0.0,258.06,5.0,10.14,78.232,36.432,ios,7.0,0.0,0.0,['american'],1,18.0,3.0,68.0,42.0,9.618,"{'Generalmerchandise': 1, 'Grocery': 3, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4836,2019-09-07,FIN,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,39.468,1.0,39.546,39.624,39.468,web,0.0,1.0,0.0,['not mentioned'],1,6.0,1.0,68.0,42.0,11.368,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4838,2019-09-07,FIN,1,1.0,0.0,2019-09-07,2019-09-07,0.0,0.0,0.0,1.0,0.0,31.372,1.0,31.434,31.496,31.372,android,0.0,0.0,1.0,['not mentioned'],0,23.0,7.0,68.0,42.0,10.336,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 1, 'Retailstore': 0}"
4839,2019-09-07,DNK,4,4.0,0.0,2019-09-07,2020-06-06,0.0,2.0,0.0,2.0,0.0,94.116,4.0,15.21,36.576,23.276,web,0.0,4.0,0.0,['not mentioned'],1,16.0,1.0,91.0,96.0,2.207,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
4841,2019-09-07,FIN,3,3.0,0.0,2019-10-14,2019-11-30,0.0,1.0,0.0,2.0,0.0,123.464,2.0,22.308,77.216,41.492,ios,2.0,1.0,0.0,['japanese'],1,2.0,6.0,24.0,24.0,3.086,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 3, 'Retailstore': 0}"
4843,2019-09-07,DNK,4,4.0,0.0,2020-03-13,2020-07-29,0.0,0.0,0.0,4.0,0.0,109.296,3.0,17.238,54.864,27.324,ios,4.0,0.0,0.0,['not mentioned'],1,14.0,3.0,46.0,28.0,2.804,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 4, 'Retailstore': 0}"
4845,2019-09-07,GRC,100,100.0,0.0,2020-03-23,2020-10-30,0.0,2.0,71.0,27.0,0.0,1546.336,11.0,6.084,48.768,15.18,ios,72.0,28.0,0.0,['not mentioned'],1,8.0,4.0,2.0,1.0,11.032,"{'Generalmerchandise': 0, 'Grocery': 0, 'Petsupplies': 0, 'Restaurant': 50, 'Retailstore': 50}"
